oggetto,id,tipologia,titolo,descrizione
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036713-2,0100036713-2,dipinto,fuga egitto gambini rodolfo,centro scena vergine bambino dorso asinello guida sinistra san giuseppe volge sguardo cammino percorso destra sfondo paesaggistico egitto profilo piramidi orizzonte
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036716-1,0100036716-1,dipinto,san matteo evangelista gambini rodolfo,santo veste bianca assiso nubi sostenendo libro mano sinistra raffigurato profilo braccio destro sollevato atto ascoltare angelo spalle veste blu mezza figura
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036716-2,0100036716-2,dipinto,san marco evangelista gambini rodolfo,santo veste rossa mantello verde raffigurato frontalmente assiso nubi leggendo grosso libro sinistra compare testa fulva leone simbolo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036716-4,0100036716-4,dipinto,san giovanni evangelista by gambini rodolfo,santo veste rossa mantello giallo oro raffigurato profilo sguardo rivolto destra reca libro ginocchia braccio destro sollevato destra simbolo aquila
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036720A-1,0100036720A-1,dipinto,fede gambini rodolfo,fede abito bianco maniche azzurre mantello arancione grembo raffigurata croce sorregge mano sinistra
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036720A-2,0100036720A-2,dipinto,speranza by gambini rodolfo,speranza seduta nubi rosate bianche veste colore verde sorregge ancora mano sinistra mentre sguardo braccio destro rivolti cielo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036720A-3,0100036720A-3,dipinto,carita gambini rodolfo,carita veste arancione manto rosa violaceo raffigurata assisa nubi atto allattare bambino tiene grembo sinistra due fanciulli
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036729-2,0100036729-2,dipinto,san pietro apostolo by gambini rodolfo,fondo finto mosaico dorato san pietro raffigurato primo pontefice sostiene mano sinistra croce papale solleva destra gesto antico orante tunicella colore bianco piviale colore senape
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036729-3,0100036729-3,dipinto,san guido by gambini rodolfo,fondo finto mosaico dorato san guido raffigurato abito vescovile sostiene mano sinistra pastorale altra modellino chiesa figura molto danneggiata parte centrale
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036729-4,0100036729-4,dipinto,san lorenzo by gambini rodolfo,fondo finto mosaico dorato san lorenzo raffigurato dalmatica diaconale colore rosso sostiene mano destra graticola patibolare altra palma martirio
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-1,0100036744-1,dipinto,stazione gesu condannato morte by bottero,dipinto raffigurante prima stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-11,0100036744-11,dipinto,stazione xi gesu inchiodato croce by bottero,dipinto raffigurante undicesima stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-13,0100036744-13,dipinto,stazione xiii gesu deposto croce by bottero,dipinto raffigurante tredicesima stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-14,0100036744-14,dipinto,stazione xiv gesu deposto sepolcro by bottero,dipinto raffigurante quattordicesima stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-3,0100036744-3,dipinto,stazione iii gesu cade sotto croce prima volta bottero,dipinto raffigurante terza stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-4,0100036744-4,dipinto,stazione iv gesu incontra madonna bottero,dipinto raffigurante quarta stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-6,0100036744-6,dipinto,stazione gesu asciugato veronica bottero,dipinto raffigurante sesta stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-7,0100036744-7,dipinto,stazione vii gesu cade sotto croce seconda volta by bottero,dipinto raffigurante settima stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036744-9,0100036744-9,dipinto,stazione ix gesu cade sotto croce terza volta bottero,dipinto raffigurante nona stazione via crucis cornice nera iscrizione bordo inferiore
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036751-1,0100036751-1,dipinto,annunciazione manifattura piemontese,asta cartella presenta soggetto tipico annunciazione vergine
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036752-1,0100036752-1,dipinto,san vittore ambito piemontese,tela telaio originale mancante cornice raffigura san vittore contitolare chiesa abito guerriero corazza grigio blu manto rosso elmo cimiero rosso
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036766-1,0100036766-1,decorazione a smalto,cristo buon pastore bertarelli fratelli ditta,placchetta smalto raffigurante buon pastore inserita piede calice
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036766-2,0100036766-2,decorazione a smalto,san giuseppe by bertarelli fratelli ditta,placchetta smalto raffigurante san giuseppe inserita piede calice
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036766-3,0100036766-3,decorazione a smalto,madonna bertarelli fratelli ditta,placchetta smalto raffigurante vergine inserita piede calice
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036787-1,0100036787-1,secchiello per l'acqua benedetta,secchiello acqua benedetta elemento d insieme bottega piemontese,base sezione circolare bocca baccellata gola liscia collo svasato motivo ovoli orecchie cerchio manico volute anello apicale
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036787-2,0100036787-2,aspersorio,aspersorio serie bottega piemontese,aspersorio manico baccellature anello apicale pomo calotte liscie
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036797-1,0100036797-1,decorazione a sbalzo,madonna assunta by bava carlo,decorazione posta verso croce incrocio bracci contrapposta crocifisso collocato recto
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036809-2,0100036809-2,manipolo,manipolo elemento d insieme manifattura piemontese,manipolo intreccio base gros de tours prodotto fili seta bianchi catena fondo trama anch essa seta stesso colore disegno dato effetti lisere seta bianca trame broccate oro filato seta disegno compone tralci origine fiori diverse specie grandezza poi raggruppati mazzo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036809-3,0100036809-3,stola,stola elemento d insieme manifattura piemontese,stola intreccio base gros de tours prodotto fili seta bianchi catena fondo trama anch essa seta stesso colore disegno dato effetti lisere seta bianca trame broccate oro filato seta disegno compone tralci origine fiori diverse specie grandezza poi raggruppati mazzo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036809-4,0100036809-4,velo di calice,velo calice elemento d insieme manifattura piemontese,velo calice intreccio base gros de tours prodotto fili seta bianchi catena fondo trama anch essa seta stesso colore disegno dato effetti lisere seta bianca trame broccate oro filato seta disegno compone tralci speculari origine fiori diverse specie grandezza poi raggruppati mazzo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036817-1,0100036817-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta lati fondo taffetas giallo trame broccate seta policroma stolone fondo taffetas ecru trame broccate seta verde rosa violetto fodera tela cotone marrone chiaro originaria fondo giallo sinuosi rami fioriti bande verticali fondo ecru disegno maglie romboidali centro rametto due fiori nastri ricordano lavorazione pizzo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036817-2,0100036817-2,tunicella,tunicella serie manifattura piemontese,tunicella lati fondo taffetas giallo trame broccate seta policroma parte centrale maniche fondo taffetas ecru trame broccate seta verde rosa violetto fodera tela cotone marrone chiaro originaria fondo giallo sinuosi rami fioriti bande verticali fondo ecru disegno maglie romboidali centro rametto due fiori nastri ricordano lavorazione pizzo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036817-4,0100036817-4,velo di calice,velo calice elemento d insieme manifattura piemontese,velo calice fondo taffetas ecru trame broccate seta verde rosa violetto fodera tela cotone marrone chiaro originaria disegno maglie romboidali centro rametto due fiori
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036818-1,0100036818-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo taffetas bianco ricamato sete policrone agopittura punto erba punto spaccato oro filato lamellare punto piatto steso gallone ricamato oro filato fodera taffetas rosa chiaro disegno sviluppa eleganti tralci fioriti girali d acanto arricchiti fiori ricamati tonalita rossi gialli azzurri verde chiaro verde scuro motivi griglia cartella ricamati oro gallone ricamato motivi greca
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036818-2,0100036818-2,piviale,piviale elemento d insieme manifattura piemontese,piviale fondo taffetas bianco ricamato sete policrone agopittura punto erba punto spaccato oro filato lamellare punto piatto steso gallone ricamato oro filato fodera taffetas rosa chiaro disegno sviluppa eleganti tralci fioriti girali d acanto arricchiti fiori ricamati tonalita rossi gialli azzurri verde chiaro verde scuro motivi griglia cartella ricamati oro gallone ricamato motivi greca
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036818-4,0100036818-4,stola,stola serie manifattura piemontese,stola fondo taffetas bianco ricamato sete policrone agopittura punto erba punto spaccato oro filato lamellare punto piatto steso gallone ricamato oro filato fodera taffetas rosa chiaro disegno sviluppa eleganti tralci fioriti girali d acanto arricchiti fiori ricamati tonalita rossi gialli azzurri verde chiaro verde scuro motivi griglia cartella ricamati oro gallone ricamato motivi greca
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036818-5,0100036818-5,manipolo,manipolo serie manifattura piemontese,manipolo fondo taffetas bianco ricamato sete policrone agopittura punto erba punto spaccato oro filato lamellare punto piatto steso gallone ricamato oro filato fodera taffetas rosa chiaro disegno sviluppa eleganti tralci fioriti girali d acanto arricchiti fiori ricamati tonalita rossi gialli azzurri verde chiaro verde scuro motivi griglia cartella ricamati oro gallone ricamato motivi greca
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036818-7,0100036818-7,velo omerale,velo omerale elemento d insieme manifattura piemontese,velo omerale fondo taffetas bianco ricamato sete policrone agopittura punto erba punto spaccato oro filato lamellare punto piatto steso gallone ricamato oro filato fodera taffetas rosa chiaro disegno simmetrico raggi ricamati filo dorato motivi vegetali tonalita rossi gialli azzurri verde chiaro verde scuro motivi griglia cartella ricamati oro gallone ricamato motivi greca
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036819-1,0100036819-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso bianco trame lanciate diagonale sete policrome fodera raso cotone color rosso nastri taffetas rosso disegno svolge ariosi motivi settecenteschi grosse peonie foglie sfrangiate altri fiori motivo centrale infiorescenza partono tralci fioriti colori viola porpora rosa verde oliva verde smeraldo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036819-3,0100036819-3,stola,stola serie manifattura piemontese,stola fondo raso bianco trame lanciate diagonale sete policrome fodera raso cotone color rosso nastri taffetas rosso disegno svolge ariosi motivi settecenteschi grosse peonie foglie sfrangiate altri fiori colori viola porpora rosa verde oliva verde smeraldo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036819-4,0100036819-4,manipolo,manipolo serie manifattura piemontese,manipolo fondo raso bianco trame lanciate diagonale sete policrome fodera raso cotone color rosso nastri taffetas rosso disegno svolge ariosi motivi settecenteschi grosse peonie foglie sfrangiate altri fiori colori viola porpora rosa verde oliva verde smeraldo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036820-1,0100036820-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo gros de tours seta verde ricamato seta policroma punto pieno lanciato trame broccate oro riccio filato argento fodera raso cotone color giallo disegno costituito nastri ondulanti bande verticali oro intervallati motivo ventaglio formato foglie verde chiaro boccioli rosa rosa centrale tonalita rossi viola
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036820-2,0100036820-2,stola,stola elemento d insieme manifattura piemontese,stola fondo gros de tours seta verde ricamato seta policroma punto pieno lanciato trame broccate oro riccio filato argento fodera raso cotone color giallo disegno costituito nastri ondulanti bande verticali oro intervallati motivo ventaglio formato foglie verde chiaro boccioli rosa rosa centrale tonalita rossi viola
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036821-1,0100036821-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta damasco seta fondo verde stemma ricamato seta policroma punto lanciato punto pieno disegno costituito grosso medaglione formato ricca vegetazione composta foglie polilobate arricciate lanceolate spicca alto motivo melagrana
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036821-3,0100036821-3,velo di calice,velo calice elemento d insieme manifattura piemontese,stola damasco seta fondo verde disegno costituito grosso medaglione formato ricca vegetazione composta foglie polilobate arricciate lanceolate spicca centro motivo melagrana
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036822-1,0100036822-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta damasco seta fondo rosso stemma ricamato seta policroma punto lanciato punto pieno disegno costituito motivo ornamentale verticale composto corona parte fascio foglie polilobate lanceolate terminante infiorescenza lati pendono peonie melagrane
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036822-2,0100036822-2,stola,stola elemento d insieme manifattura piemontese,stola damasco seta fondo rosso disegno costituito motivo ornamentale verticale composto corona parte fascio foglie polilobate lanceolate terminante infiorescenza
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036823-1,0100036823-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta damasco seta fondo rosso gallone tessuto filo d argento fodera raso colore giallo disegno costituito motivo grosse infiorescenze spiccano gigli garofani foglie lanceolate
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036823-2,0100036823-2,stola,stola elemento d insieme manifattura piemontese,stola damasco seta fondo rosso gallone tessuto filo d argento fodera raso colore giallo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036823-3,0100036823-3,manipolo,manipolo elemento d insieme manifattura piemontese,manipolo damasco seta fondo rosso gallone tessuto filo d argento fodera raso colore giallo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036827-1,0100036827-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso rosso lanciato sete policrome broccato oro argento filato lamellare fodera originale risistemata motivo decorativo nastri ondulati bande verticali formati tralci foglie lobate fiori rose stolone motivo ornamentale composto vaso anfora oro argento mazzo rose dalie altri piccoli fiori colori gradazioni rosa viola verde chiaro verde scuro
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036827-2,0100036827-2,pianeta,pianeta elemento d insieme manifattura piemontese,casula fondo raso rosso lanciato sete policrome broccato oro argento filato lamellare fodera originale risistemata motivo decorativo nastri ondulati bande verticali formati tralci foglie lobate fiori rose colori gradazioni rosa viola verde chiaro verde scuro
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036827-3,0100036827-3,stola,stola serie manifattura piemontese,stola fondo raso rosso lanciato sete policrome broccato oro argento filato lamellare fodera originale risistemata motivo decorativo nastri ondulati bande verticali formati tralci foglie lobate fiori rose colori gradazioni rosa viola verde chiaro verde scuro
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036829-1,0100036829-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta composta due tessuti lati stoffa laminata oro stolone fondo raso color oro trame lanciate broccate seta oro filato pizzo bianco recente riborda scollo fodera raso cotone color rosso stolone motivo verticale composto pinnacoli foglie fiori oro alternati rosa seta color rosa giallo verde alto entro raggio raffigurato agnello
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036829-2,0100036829-2,stola,stola elemento d insieme manifattura piemontese,stola stoffa laminata oro fodera raso cotone color rosso
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036830-1,0100036830-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso rosso lanciato sete policrome broccate oro filato lamellare fodera raso color arancio disegno definito tralci spighe pendenti rose grappoli sviluppati verticale andamento sinuoso centro motivo rombo formato grappoli d uva pampini racchiude mazzetto spicca rosa colori oro verde chiaro verde scuro rosa rosso viola
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036830-2,0100036830-2,stola,stola elemento d insieme manifattura piemontese,stola fondo raso rosso lanciato sete policrome broccate oro filato lamellare fodera raso color arancio disegno definito tralci spighe rose grappoli sviluppati verticale andamento sinuoso colori oro verde chiaro verde scuro rosa rosso viola
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036831-1,0100036831-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo taffetas marezzato ecru ricamo rilievo seta boucle effetto velluto oro filato riccio lamellare paillettes oro infiorescenza partono lati due tralci girale intervallati rose viticci fiori centro motivo verticale sviluppa vaso stilizzato mazzo composto papaveri fiordalisi gallone ricamato colori verde violetto celeste rosso rosa
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036831-2,0100036831-2,stola,stola elemento d insieme manifattura piemontese,stola fondo taffetas marezzato ecru ricamo rilievo seta boucle effetto velluto oro filato riccio lamellare infiorescenza tralci girale intervallati rose viticci fiori gallone ricamato estremita colori verde violetto celeste rosso rosa
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036835-1,0100036835-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso legato diagonale laminato oro gallone tessuto filo dorato anima seta gialla fodera recente raso cotone colore giallo disegno costituito motivi sinuosi bande verticali composti foglie d uva grappoli spighe foglie d acanto motivo centrale rombo composto piccola griglia rose lati prosegue mazzo fiordalisi foglie
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036836-1,0100036836-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso giallo trame lanciate seta policroma trame broccate oro filato fodera raso cotone color arancio motivo decorativo nastri ondulati bande verticali costituito tralci fiori campo foglie centro medaglione romboidale composto rose peonie foglie prolungate alto colori rosa viola lilla verde
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036836-3,0100036836-3,manipolo,manipolo elemento d insieme manifattura piemontese,manipolo fondo raso giallo trame lanciate seta policroma trame broccate oro filato fodera raso cotone color arancio motivo decorativo nastri ondulati bande verticali costituito tralci fiori campo foglie colori rosa viola lilla verde
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036836-4,0100036836-4,velo di calice,velo calice elemento d insieme manifattura piemontese,velo calice fondo raso giallo trame lanciate seta policroma trame broccate oro filato fodera raso cotone color arancio motivo decorativo nastri ondulati bande verticali costituito tralci fiori campo foglie centro medaglione romboidale composto rose peonie foglie prolungate alto colori rosa viola lilla verde
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036837-1,0100036837-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso giallo trame lanciate seta policroma trame broccate oro filato argento fodera raso cotone color arancio motivo decorativo nastri ondulati bande verticali costituito fiori campo foglie centro rose peonie formano composizione semicircolare foglie colori rosa viola verde
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036837-3,0100036837-3,manipolo,manipolo elemento d insieme manifattura piemontese,manipolo fondo raso giallo trame lanciate seta policroma trame broccate oro filato argento fodera raso cotone color arancio motivo decorativo nastri ondulati bande verticali costituito fiori campo foglie centro rose peonie formano composizione semicircolare foglie colori rosa viola verde
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036838-1,0100036838-1,pianeta,pianeta elemento d insieme bertarelli fratelli ditta,pianeta fondo raso rosso trame lanciate oro gallone filo dorato anima seta gialla disegno costituito motivo decorativo nastri ondulanti bande verticali composti rose campanule lunghe foglie lanceolate
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036841-1,0100036841-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo raso avorio lanciato sete policrome fodera rasatello color giallo disegno costituito motivo maglie polilobate centro evidenziano due rose dalia colori rosso porpora viola rosa verde chiaro verde scuro
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036841-2,0100036841-2,stola,stola elemento d insieme manifattura piemontese,stola fondo raso avorio lanciato sete policrome fodera rasatello color giallo disegno costituito motivo maglie polilobate centro evidenziano due rose dalia colori rosso porpora viola rosa verde chiaro verde scuro alette cucita stoffa gallone formare croce
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036850-2,0100036850-2,stola,stola elemento d insieme manifattura piemontese,stola fondo base raso bianco ricamato filato d oro sete policrome disegno costituito fascia motivi geometrici sviluppo verticale arricchita piccoli fiori sete policrome stelle corone stilizzate
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036850-3,0100036850-3,manipolo,manipolo elemento d insieme manifattura piemontese,manipolo fondo base raso bianco ricamato filato d oro sete policrome disegno costituito fascia motivi geometrici sviluppo verticale arricchita piccoli fiori sete policrome stelle corone stilizzate
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036850-5,0100036850-5,borsa del corporale,borsa corporale elemento d insieme manifattura piemontese,borsa corporale fondo base raso bianco ricamato filato d oro sete policrome centro contorno disegno costituito fascia motivi geometrici piccolo motivo fitomorfo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036851-1,0100036851-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta fondo gros de tours seta verde definito disegno interamente eseguito trame broccate filati seta policromi gallone decorato nastro argento filato disegno compone mazzetti floreali posizione sfalsata legati rametto ondulante foglie fiori piu piccoli
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036854-1,0100036854-1,pianeta,pianeta elemento d insieme bertarelli fratelli ditta,pianeta tessuto fondo seta gialla intervengono trame lanciate oro filato gallone seta argento filato disegno foglie lanceolate alternate fiore quattro petali
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036854-2,0100036854-2,tunicella,tunicella serie bertarelli fratelli ditta,tunicella tessuto fondo seta gialla intervengono trame lanciate oro filato gallone seta argento filato disegno foglie lanceolate alternate fiore quattro petali
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036854-4,0100036854-4,manipolo,manipolo serie by bertarelli fratelli ditta,manipolo tessuto fondo seta gialla intervengono trame lanciate oro filato gallone seta argento filato disegno foglie lanceolate alternate fiore quattro petali alette cucita stoffa gallone formare croce
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036854-5,0100036854-5,velo di calice,velo calice elemento d insieme bertarelli fratelli ditta,velo calice tessuto fondo seta gialla intervengono trame lanciate oro filato gallone seta argento filato
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036855-1,0100036855-1,pianeta,pianeta elemento d insieme bertarelli fratelli ditta,pianeta lampasso seta color oro fondo fissato diagonale intervengono fili seconda trama secondo ordito steso colore intrecciandosi danno origine disegno tessuto quest ultimo compone due girali posizione speculare formati spighe foglie d acanto vite completano ornato coppia rose spampanate grappoli d uva viticci piccoli fiori riunito mazzo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036857-1,0100036857-1,pianeta,pianeta elemento d insieme bertarelli fratelli ditta,pianeta fondo costituito armatura raso color avorio aggiunge contrasto trama lanciata oro filato disegno compone due ampie maglie ovali definite foglie d acanto punti contingenza motivo gigliato interno ciascuna maglia sviluppa ricca decorazione vegetale centrata stelo fiore petali
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036857-3,0100036857-3,stola,stola serie bertarelli fratelli ditta,stola fondo costituito armatura raso color avorio aggiunge contrasto trama lanciata oro filato disegno compone due ampie maglie ovali definite foglie d acanto punti contingenza motivo gigliato interno ciascuna maglia sviluppa ricca decorazione vegetale centrata stelo fiore petali
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036857-5,0100036857-5,velo di calice,velo calice elemento d insieme bertarelli fratelli ditta,velo calice fondo costituito armatura raso color avorio aggiunge contrasto trama lanciata oro filato disegno compone due ampie maglie ovali definite foglie d acanto punti contingenza motivo gigliato interno ciascuna maglia sviluppa ricca decorazione vegetale centrata stelo fiore petali
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036859-1,0100036859-1,pianeta,pianeta elemento d insieme manifattura piemontese,pianeta tessuto fondo prodotto raso tinta avorio ricamato punto pieno punto lanciato punto erba galloni ricamati oro punto pieno disegno definito due ampi girali posizione speculare diramano rametti fogliati foglie vite viticci fiori campo stolone osservano grappoli d uva rametto centrale spighe dorate
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036859-3,0100036859-3,tunicella,tunicella serie manifattura piemontese,tunicella tessuto fondo prodotto raso tinta avorio ricamato punto pieno punto lanciato punto erba galloni ricamati oro punto pieno disegno definito due ampi girali posizione speculare diramano rametti fogliati foglie vite viticci fiori campo
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036863-1,0100036863-1,pianeta,pianeta elemento d insieme bertarelli fratelli ditta,pianeta lampasso fondo oro disegni rilievo ottenuti mediante intreccio seconda trama secondo ordito oro filato disegno definito due girali posizione speculare quali traggono origine spighe foglie d acanto vite grandi rose fiorite grappoli d uva margherite incontrano centro entro vaso stilizzato
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100036864-1,0100036864-1,pianeta,pianeta elemento d insieme bertarelli fratelli ditta,pianeta fondo tessuto ottenuto fili ordito trama entrambi seta rossa disegno formato teorie verticali foglie stilizzate tralci incrociano andamento sinuoso
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100037759-2,0100037759-2,dipinto,san giovanni evangelista gaidano paolo,s giovanni identificabile grazie presenza aquila piumaggio scuro posta sinistra rappresentato seduto alcune nuvole rivestito tunica bianca ombreggiature grigie profilata d azzurro avvolge manto blu ampi panneggi volto giovanile reso semiprofilo incorniciato capelli castani ondulati mano sinistra regge cartiglio mentre destra sollevata tiene penna
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100037759-4,0100037759-4,dipinto,san luca by gaidano paolo,s luca coperto ampia veste marrone tiene destra penna regge sinistra tavola sguardo sollevato verso alto capo circondato aureola dorata provvisto barba capelli brizzolati
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100037760-1,0100037760-1,dipinto,croce raggiata ambito piemontese,tamburo cupola aprono quattro quattro ovali tre quali affrescati mentre quarto occupato finestra ovali profilati doppia modanatura liscia indorata fasciata incorniciatura mistilinea muratura lievemente aggettante tinteggiata grigio essa conclude coronamento superiore arcuato ornato centro borchia desinente due riccioli laterali analogo elemento decorativo osservabile sopra finestre illusive transetto inferiormente ovali addentrano specchiature tinteggiate lilla cornici dorate mistilinee modanatura doppia accoglienti festoni vegetali stucco fermati lateralmente motivi borchie nastri terzo ovale dipinta fondo verde scuro croce marrone poggiata nuvole bianche circondata fitti raggi gialli braccia croce ricade drappo lembi svolazzanti recante scritta caratteri maiuscoli
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100037760-3,0100037760-3,dipinto,calice eucaristico ostia raggiata ambito piemontese,tamburo cupola aprono quattro quattro ovali tre quali affrescati mentre quarto occupato finestra ovali profilati doppia modanatura liscia indorata fasciata incorniciatura mistilinea muratura lievemente aggettante tinteggiata grigio essa conclude coronamento superiore arcuato ornato centro borchia desinente due riccioli laterali analogo elemento decorativo osservabile sopra finestre illusive transetto inferiormente ovali addentrano specchiature tinteggiate lilla cornici dorate mistilinee modanatura doppia accoglienti festoni vegetali stucco fermati lateralmente motivi borchie nastri primo ovale partire sinistra decorato grande calice grigio sormontato ostia sprigiona lunghi raggi gialli
