oggetto,id,tipologia,titolo,descrizione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040379,0300040379,cariola,cariola bottega novarese,costituita due elementi leggermente convergenti estremita assottigliano formando manici altra presentano rinforzo passa mozzo ruota otto raggi fondo costituito assicelle trasversali chiodate
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040380,0300040380,cavino,cavino bottega vigevanese,costituito lama curvata semicerchio fissata manico legno tornito protetto ghiera
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040381,0300040381,coltello a due mani,coltello due mani bottega vigevanese,robusta lama ricurca estremita ripiega ulteriormente verso basso codolo ricoperto manico manico altra estremita mancante
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040382,0300040382,rullo,rullo bottega vigevanese,costituito cilindro granito fissati due perni ferro inseriscono due elementi legno semicircolari fissati telaio rettangolare avvitate stanghe
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040383,0300040383,carro a vasca,carro vasca bottega vigevanese,pesante carro due ruote raggi cerchione ferro larghezza cm costituito cassa parallelepipeda parte posteriore reca apertura sportello caditoia rende possibile spargimento liquame contenuto cassa stessa stanghe fissate lateralmente sotto cassa appoggio mantenere veicolo posizione orizzontale
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040386,0300040386,conche da affioramento,rilevato bottega lombarda,serie conche lamina rame battuto stagnato calotta sferica diviene conica verso bordo avvolto barretta ferro rinforzo capacita circa litri
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040389,0300040389,forma per formaggio,rilevato bottega lombarda,forma formaggio parallelepipedo
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040391,0300040391,lira da cagliata,rilevato bottega lombarda,lira costituita telaio formato asticelle ferro doppio t tese sottili fili d acciaio tensione regolabile mezzo galletti telaio inserito manico legno tornito
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300040394,0300040394,forma per gorgonzola,rilevato bottega lombarda,serie forma gorgonzola costituite cilindri formati doghe privi fondo serrati base due cerchi ferro chiodati
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300046811,0300046811,telaio,telaio bottega,telaio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176929,0300176929,frammento,rilevato bottega valtellinese,serie sette frammenti bandelle ferro battuto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176931,0300176931,piccozza,rilevato bottega valtellinese,frammento piccozza ferro battuto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176934,0300176934,chiavistello,rilevato bottega valtellinese,chiavistello ferro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176936,0300176936,olla per grassi,rilevato bottega valtellinese,olla grassi pietra ollare tornita
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176941,0300176941,frammento,rilevato bottega valtellinese,frammnenti d anello osso
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176947,0300176947,olla per grassi,rilevato bottega valmalenco,olla grassi pietra ollare verde tornita
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176957,0300176957,campanaccio,rilevato bottega valtellinese,frammento campanaccio ferro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176962,0300176962,cesoie,rilevato bottega valtellinese,cesoie ferro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176965,0300176965,moneta,rilevato produzione europea,moneta mistura diritto stemma inquartato tracce scritta rovescio croce greca scritta
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176969,0300176969,ferro,rilevato bottega valtellinese,oggetto puo forse essere identificato elemento serratura
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176971,0300176971,catena,rilevato bottega valtellinese,frammento catena ferro composto quattro anelli elemento ricurvo estremita piegata anello
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176977,0300176977,chiave per serratura,rilevato bottega valtellinese,chiave ferro testa ampio anello forma ovale
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176979,0300176979,bottone,rilevato bottega valtellinese,bottone rame
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176981,0300176981,bracciale,rilevato bottega valtellinese,bracciale composto perle alternate infilate filo refe
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176983,0300176983,coccio,rilevato bottega valtellinese,serie cinque cocci terracotta dipinta smaltata
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176985,0300176985,fibbia,rilevato bottega valtellinese,fibbia rame costituita ovale serrato elemento terminante estremita motivo v
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176987,0300176987,coccio,rilevato bottega valtellinese,serie sette cocci terracotta dipinta invetriata
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176989,0300176989,coccio,rilevato bottega valtellinese,serie cinque cocci terracotta invetriata
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176991,0300176991,coccio,rilevato bottega valtellinese,frammento terracotta dipinta probabilmente base parete vaso
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176993,0300176993,coccio,rilevato bottega valtellinese,serie tre cocci terracotta dipinta smalto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176995,0300176995,coccio,rilevato bottega valtellinese,coppia cocci terracotta invetriata
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300176998,0300176998,punta,rilevato bottega valtellinese,punta ferro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177000,0300177000,lucerna ad olio,rilevato bottega valtellinese,coppia lucerne olio ferro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177003,0300177003,catena da camino,rilevato bottega valtellinese,catene camino varie forme prima asta quadrata altre tortili catena n catena n unite cinque anelli n n prive anelli
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177005,0300177005,sostegno per stufa,rilevato bottega valtellinese,sostegno stufa pietra ollare forma cilindrica centro segnato circonferenza leggermente incisa tornio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177008,0300177008,fermaporta,rilevato bottega valtellinese,fermaporta pietra ollare forma cilindrico lavorato tornio scalpello
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177014,0300177014,frammento,rilevato bottega valtellinese,frammento pietrra ollare forma rotonda lavorata tornio scalpello
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177017,0300177017,pietra,rilevato bottega valtellinese,pietrra ollare forma tronco conica lavorata tornio scalpello alto superficie decorata cerchi incisi tornio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177019,0300177019,pietra,rilevato bottega valtellinese,pietrra ollare forma tronco conica lavorata tornio scalpello alto superficie decorata cerchi incisi tornio base maggiore reca foro centrale tornio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177022,0300177022,vaschetta,rilevato bottega valtellinese,vaschetta pietrra ollare lavorata scalpello
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0300177025,0300177025,elemento architettonico,rilevato bottega valtellinese,frammento elemento architettonico pietra ollare forse parte parapetto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272326,0303272326,lanterna,lanterna strumenti accessori artigianali,lanterna portatile composta due corpi cubici sovrapposti uniti piastra forma triangolare foro manici pieghevoli corpo inferiore sommita catenella anello appensione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272332,0303272332,nastro di medaglia,nastro medaglia strumenti accessori artigianali,nastri portamedaglie vari colori doppio tricolore inframmezzato blu casa savoja blu verde giallo listello rosso centrale bianco linea verde centrale
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272333,0303272333,corona del rosario,corona rosario strumenti accessori artigianali,corona rosario
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272335,0303272335,scatola,scatola strumenti accessori artigianali,scatola metallica formato rettangolare decorata due nastri intrecciati colore scuro fondo rosso sormontati corona marca casa produttrice sigarette ariston luxe
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272336,0303272336,scatola,scatola strumenti accessori artigianali,scatola metallo sigarette marca prince of wales impressa caratteri oro fondo rosso
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272337,0303272337,scatola,scatola strumenti accessori artigianali,scatola metallica formato rettangolare contenitore sigarette marca muratti decorata immagine impressa coperchio raffigura uomo elegante abito sera seduto tavolo mano bicchiere intento fumare
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272338,0303272338,bicchiere,bicchiere strumenti accessori artigianali,bicchiere vetro portatile contenuto interno astuccio cartone rivestito carta colore scuro decoro tre stelle colore chiaro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272339,0303272339,tagliacarte,tagliacarte strumenti accessori artigianali,tagliacarte metallo decoro impugnatura scritta ischirogeno ambedue lati bordi impugnatura presentano intreccio ricorda fascio littorio parte teminale impugnatura presenta andamento centinato decoro volute corona foglie frutti intrecciata nastro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272340,0303272340,baule,baule strumenti accessori artigianali,bauletto viaggio legno rivestimento tessuto borchie listelli metallici rinforzo chiusura resa mediante due placche rettangolari serratura poste fronte mezzo iscrizione penna ricorda appartenenza prof dott coppola lati presenti maniglie mentre retro due anelli trasporto spalla struttura diversi biglietti applicati mediante puntine incollati indicazioni relativamente luoghi stato recapitato interno vuoto presenta rivestimento carta motivo decorativo listelli alternati verdi beige oltre due listelli permettevano sostenere coperchio aperto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272341,0303272341,tagliacarte,tagliacarte strumenti accessori artigianali,tagliacarte metallo decoro giglio firenze
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272342,0303272342,tagliacarte,tagliacarte strumenti accessori artigianali ambito veneziano,tagliacarte metallo manico decorato intarsio pietre dure formano motivo serto fiori entro cornice finge cesto intrecciato lama presenta lavorazione traforo applicato stemma leone venezia
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272343,0303272343,scatola,scatola strumenti accessori artigianali,scatola metallo forma rettangolare coperchio marchio iscrizione commerciale grandi magazzini novita completo abbigliamento maschile landi casiraghi palermo corso vittorio emanuele utilizzata contenere interno forbici bisturi bastoncini vetro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272344,0303272344,porta pennino,porta pennino strumenti accessori artigianali,porta pennino metallo rivestito ricamo fili policromo centro ricamato nome neuropsichiatra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272345,0303272345,accendino,accendino strumenti accessori artigianali,accendino stoppino manico presenta marchio colore argenteo fondo decorato motivo scacchiera alterna quadrati scuri piu grandi quadratini piu piccoli colore chiaro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272359,0303272359,spilla,rotary club international,spilla distintivo rotary club international inserito listello stoffa due fasce bianca rossa
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272360,0303272360,spilla,partito nazionale fascista,due spille distintivo partito nazionale fascista differiscono soltanto iscrizione rovescio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272361,0303272361,spilla,spilla strumenti accessori artigianali,spilla forma stella
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272362,0303272362,spilla,spilla strumenti accessori artigianali,serie n spille sistemate cuscino alcune emblemi militari legati epoca ventennio spilla p n f altre due medesima collezione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303272417,0303272417,tagliacarte,tagliacarte strumenti accessori artigianali,tagliacarte legno sagomato
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0303275368,0303275368,cassetta,cassetta,cassetta rettangolare legno rinforzi angolari
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500051915,0500051915,velocipede,velocipede manifattura italiana,velocipede
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-0,0500405146-0,matassina,matassina manifattura veronese,insieme matassine sete colorate
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-1,0500405146-1,matassina,matassina manifattura veronese,matassine seta gradazioni marrone
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-10,0500405146-10,matassina,matassina manifattura veronese,matassine gradazioni giallo
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-2,0500405146-2,matassina,matassina manifattura veronese,matassine gradazioni rosa chiaro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-3,0500405146-3,matassina,matassina manifattura veronese,matassine gradazioni rosso
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-4,0500405146-4,matassina,matassina manifattura veronese,matassine gradazioni rosa scuro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-5,0500405146-5,matassina,matassina manifattura veronese,matassine gradazioni viola
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-6,0500405146-6,matassina,matassina manifattura veronese,matassine gradazioni verde
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-7,0500405146-7,matassina,matassina manifattura veronese,matassina gradazioni beige
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-8,0500405146-8,matassina,matassina manifattura veronese,matassina gradazioni blu
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500405146-9,0500405146-9,matassina,matassina manifattura veronese,matassina gradazioni azzurro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695597,0500695597,cassettiera giocattolo giocattolo,cassettiera giocattolo giocattolo accessori ludici,cassettiera legno cassetti verniciata rosa due cassetti base piu larghi due manopole sferiche rosa scuro altri piu stretti manopola ciascuno lato cassettiera sporgenza bastone appendere eventuali panni
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-0,0500695598-0,tinello giocattolo,tinello giocattolo accessori ludici,salottino giocattolo legno composto credenza tavolino sedia due poltroncine originariamente colore rosa oggetti stati ridipinti bianco poi verde superficie stata successivamente grattata modo tale oggi visibili solo colori rosa verde qualche piccola traccia bianco
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-1,0500695598-1,seggiola giocattolo,seggiola giocattolo accessori ludici,sedia giocattolo legno presenta tracce colore rosa verde bianco colore stato raschiato gran parte superficie conferire effetto anticato oggetto sotto sedile zona interna gambe presenti ampie zone vernice verde
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-2,0500695598-2,tavolinetto giocattolo,tavolinetto giocattolo accessori ludici,tavolino giocattolo legno forma rettangolare due gambe unite traversa originariamente colore rosa stato ridipinto bianco poi verde colore stato stato raschiato gran parte superficie fine conferire effetto anticato oggetto parte inferiore presenta ampia zona colore verde intravede stesura precedente vernice bianca
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-3,0500695598-3,sedia con braccioli giocattolo,sedia braccioli giocattolo accessori ludici,poltroncina gioccattolo legno braccioli presenta tracce residue vernice rosa verde piccole tracce vernice bianca superficie verniciata stata parzialmente grattata conferire effetto anticato oggetto parte inferiore sotto sedile presenta ampie tracce colore rosa sedile schienale spessore piu grosso rispetto fiancata presentano estremita smussate
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-4,0500695598-4,sedia con braccioli giocattolo,sedia braccioli giocattolo accessori ludici,poltroncina giocattolo legno braccioli presenta tracce residue vernice rosa verde piccole macchie vernice bianca superficie verniciata stata gran parte grattata conferire effetto anticato oggetto sotto sedile presenta ampie zone colore verde
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-5,0500695598-5,credenzina giocattolo,credenzina giocattolo accessori ludici,credenza giocattolo legno cornice decorativa sommita tre ante due quali apribili anta centrale presenta decorazione incisione volta imitare due cassetti anta corrispondenza cassetti finti apposti tre pomelli ciascuno fermato chiodo ante caratterizzate maniglie forma cilindrica scorgono tracce vernice rossa anta destra apribile grazie cardine inserito estrernamente lato sinistro lato credenza poggia base due piedistalli oggetto presenta zone residue vernice rosa verde piccole tracce vernice bianca superficie verniciata stata parzialmente grattata conferire effetto anticato oggetto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695598-6,0500695598-6,seggiola giocattolo,seggiola giocattolo accessori ludici,sedia giocattolo legno presenta tracce vernice colore rosa verde bianco colore stato raschiato gran parte superficie conferire aspetto anticato oggetto retro sedia costituito schienale gambe posteriori leggermente inclinato gambe anteriori state restaurate inserendo striscia legno sommita chiodi grandezza diversa rispetto originali presenta aggiunta successiva fase restauro piccolo pezzo forma quandrangolare fine colmare buco dovuto probabilmente rottura oggetto
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695599,0500695599,credenzina giocattolo,credenzina giocattolo accessori ludici,credenzina legno abete antine superiori vetro inferiori legno presenta pomelli dorati ferro mobiletto poggia quattro piedi lavorati tornio tratta miniature venivano eseguite saggio finale periodo apprendistato svolto ragazzi presso artigiani solo successivamente diventavano giocattoli quando artigiani utilizzavano reclam potevano essere acquistati padri bimbe poi giocavano
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695600,0500695600,tavolo in miniatura giocattolo,tavolo miniatura giocattolo accessori ludici,tavolino legno dolce color naturale cassettino centrale fornito pomello ottone tratta miniature venivano eseguite saggio finale periodo apprendistato svolto ragazzi presso artigiani solo successivamente diventavano giocattoli quando artigiani utilizzavano reclam potevano essere acquistati padri bimbe poi giocavano
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695601,0500695601,bambola giocattolo,bambola giocattolo pupazzo,clown pezza rivestito lana bianca lavorata ferri indossa berretto punta bavero vestito calze meta tinta unita blu meta pois verdi azzurri sfondo blu bocca occhi ricamati fili lana colorati
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695602,0500695602,bambola souvenir abruzzese,costume abruzzese,bambola souvenir panno imitazione lenci costume abruzzese brocca mano
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695603,0500695603,gioco della tombola armonica,gioco tombola armonica accessori ludici area scolastica,tombola armonica eugenio tancioni composta tabellone cartelle cartoncino litografato venne stampata torino casa editrice musicale giudici strada eugenio tancioni compositore insegnante maestro canto legge iscrizione presente tabellone dedica invenzione principe tommaso savoia duca genova estraendo volta dischetti trascritte diverse note bambini potevano imparare quali posizioni occupassero pentagramma opportunamente riportato ogni cartella successivamente apprendere quali note insieme formassero vari accordi anch essi indicati varie cartelle
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695604,0500695604,gioco della tombola pitagorica,gioco tombola pitagorica accessori ludici ambito scolastico,tombola pitagorica roma completa istruzioni pubblicata roma strada approvata ministero educazione nazionale definita metodo dilettevole imparare moltiplicazioni composta tabellone cartelle dischetti legno numeri tabelline scatola originale stata preparata hoc maestro usata cartelle alto inserite massime mussolini mazzini carducci ecc
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695605,0500695605,gioco della tombola geografica d'italia,gioco tombola geografica d italia accessori ludici area scolastica,tabellone pedine tombola geografica nomi citta d italia punti importanti nuova colonia d africa tabellone riprodotta carta geografica penisola riportate alcune principali citta aggiunta territorio due regioni colonia africana allora tripolitania cirenaica gioco scopo concorrere obiettivi indicati istruzioni programmi scuole elementari ovvero portare alunno essere grado distinguere sicurezza varie parti italia comprese isole maggiori minori indicare posizione varie citta principali secondarie
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695606,0500695606,gioco della tombola geografica d'italia e sue colonie,gioco tombola geografica d italia colonie accessori ludici area scolastica,tombola geografica d italia colonie completa tabellone cartelle regioni colonie dischetti nomi citta tabellone oltre italia raffigurata tutta africa indicate zone appartenenti territorio coloniale italiano cartelle destinate scolari inserimento precise informazioni rispetto superficie occupata numero abitanti ciascuna regione
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695607,0500695607,gioco della tombola geografica delle provincie d'italia,gioco tombola geografica provincie d italia accessori ludici ambito scolastico,tombola geografica provincie d italia fisico economica autore giovanni marchi villafranca casa editrice u gheduzzi verona tabellone singole cartelle double face riportano lato province italiane riconosciute epoca mentre altro nozioni geografia fisica informazioni rispetto economia paese completa scatola interno stampate istruzioni gioco tabellone cartelle dischetti cartoncino fondo grigio parte giallo altra
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695608,0500695608,gioco della tombola sillabica dei nomi comuni,gioco tombola sillabica nomi comuni accessori ludici ambito scolastico,tombola sillabica nomi comuni persona animali ideata maestra wanda vignaga naccari poi pubblicata giochiroma completa scatola due tabelloni retro ciascuno quali istruzioni relative specifico gioco cartelle scatolina pedine cartoncino ottagonali
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695609,0500695609,gioco della tombola sillabica fatta a mano,gioco tombola sillabica fatta mano accessori ludici ambito scolastico,tombola sillabica realizzata interamente mano maestra scuola elementare wanda vignaga naccari utilizzando pezzi cartone completa cartelle pedine sillabe scritte mano segnapunti cartone
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695618,0500695618,triciclo in legno,triciclo legno accessori ludici manifattura italiana,triciclo giocattolo produzione domestica legno verniciato verde rosso pedali forcella manubrio realizzati ferro assemblati mediante inchiodatura mentre resto triciclo legno forcella ruota sinistra poteriore legate insieme fil ferro due ruote posteriori piu piccole presentano piccole forature circolari decorative mentre anteriore piu grande presenta triciclo presenta due selle sovrapposte testimonianza esigenza adattare altezza sellino crescita bambino prima piu bassa piccola legno verniciato rosso seconda piu grande piu alta costituita supporto legno presenta imbottitura rivestimento stoffa beige manopole legno
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695619,0500695619,triciclo rosso,triciclo rosso accessori ludici,triciclo giocattolo produzione industriale realizzato interamente legno eccezione parte finale forcella viti utilizzate assemblaggio entrambe metallo triciclo verniciato colore rosso eccezione manubrio pedali bordo esterno tre ruote parte posteriore telaio manubrio snodabile puo ruotare gradi rispetto asse orizzontale telaio
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695620,0500695620,gruppo di due tamburelli giocattolo,gruppo due tamburelli giocattolo accessori ludici,coppia tamburelli mano costituiti corona legno curvato membrana pelle tesa interno corona supporto interno legno impugnatura corrispondenza esterno corona maniglia cuoio colore originario determinabile precisione colore grosse viti circolari fissano maniglie cuoio corona legno rosso tamburello nero altro
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695621,0500695621,radio giocattolo,radio giocattolo accessori ludici,giocattolo visivo sonoro resina fenolica bianca marrone oggetto aspetto radio analogica contiene interno carillon originariamente funzionante
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695622,0500695622,bambola di pezza,bambola pezza accessori ludici,bambola produzione industriale dotata arti stoffa imbottita corpo testa composizione lineamenti viso dipinti capelli incollati testa stoffa abbigliamento bambola costituito scarpe bianche cuffia grigia colletto bianco realizzati maglia camicetta bianca stoffa gonna stoffa fantasia quadri rossi gialli righe blu grembiulino stoffa bianco
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695623,0500695623,proiettore giocattolo,proiettore giocattolo accessori ludici,proiettore giocattolo bachelite colore rosso scuro dotato lente anteriore filo elettrico posteriore oggetto originariamente funzionante
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695624,0500695624,"raccolta di dischi fiaba ""pelle d'asino""",raccolta dischi fiaba pelle d asino accessori ludici,raccolta tre dischi fiaba narrata cantata denominata pelle d asino appartenente collana grandi edizioni sonore durium prodotta ditta durium dischi grammofonici giri realizzati cartone resinificato particolare tecnica rendeva differenza realizzati bachelite pressoche infrangibili quindi adatti bambini testi fiabe realizzati m tibaldi chiesa musiche malatesta tre dischi contenuti custodia cartone presenta parte anteriore illustrazione colori raffigurante protagonista fiaba realizzata illustratore russo naturalizzato italiano vsevolode nicouline parte posteriore elenco altre fiabe raccolte fiabe pubblicate stessa collana
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695625,0500695625,gioco di costruzioni in legno,gioco costruzioni legno accessori ludici,gioco costruzioni miniatura burgen und schlosser prodotto ditta tedesca costruzioni legno s f f fondata gioco contenuto scatola legno dotata coperchio scorrevole contiene seguenti elementi circa pezzi legno forme dimensioni differenti raffiguranti diverse parti costitutive edifici alcuni pezzi arricchiti dettagli stampati legno altri invece verniciati rosso nero verde viola azzurro tre fogli carta esplicativi raffiguranti combinazioni possibili costruire edifici stampate bianco nero tecnica litografica coperchio scatola legno incollata copertina gioco realizzata carta decorata stampa litografica raffigurante illustrazioni borghi castelli iscrizioni burgen und schlosser made germany marchio produzione ditta s f f
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695626,0500695626,scooter a pedali,scooter pedali accessori ludici area italiana,scooter pedali giocattolo vespa lupetta interamente plastica color marrone metallizzato oggetto dotato pedali catena metallo originariamente funzionante parte anteriore scudo presente scritta colore giallo soltanto parzialmente conservata lupetta manubri anch essi plastica colore giallo chiaro particolare modello vespa lupetta esistente modelli vespa realmente prodotti piaggio stato realizzato appositamente giocattolo bambini
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695627,0500695627,giradischi giocattolo,giradischi giocattolo accessori ludici,giradischi giocattolo incorporato valigetta trasportabile interamente plastica eccezione cerniere metalliche valigetta valigetta colore bianco verde piatto giradischi grigio nero perno centraggio bordeaux punta incisione dotata testina lettura realmente funzionante grigia portatestine manopole regolazione volume bordeaux lato lungo superiore esterno valigetta presente maniglia costituita cinghia plastica nera fissata superficie due cerniere metalliche sollevando supporto plastica fissato piatto giradischi visibile vano interno valigetta meccanismo funzionamento giradischi
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695628,0500695628,macchinetta a pedali,macchinetta pedali accessori ludici area italiana,macchinetta pedali giocattolo prodotta ditta giordani tratta modello studebaker casa automobilistica americana carrozzeria interamente latta verniciata rosso parabrezza plastica trasparente volante manopola bachelite colore beige sedile dodato seduta imbottita schienale pelle beige fanali rifiniture carrozzeria telaio sistema pedali maniglie portiere ruote ultime colore bianco rivestite gomma metallo
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695629,0500695629,carretto da gioco,carretto gioco accessori ludici area italiana,carretto gioco legno verniciato colore rosso dotato due grandi ruote rivestite esterioremente lamina ferro parte anteriore perpendicolarmente due stanghe presente corda consente facilitare traino
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695630,0500695630,automobilina in latta,automobilina latta accessori ludici,automobilina latta litografata italiana dotata meccanismo molla colore blu giallo finestrini fari passeggeri dipinti superficie
https://w3id.org/arco/resource/DemoEthnoAnthropologicalHeritage/0500695631,0500695631,bambolina neonata italia,bambolina neonata italia accessori ludici area italiana,bambolina tipo googly composizione fattezze neonato produzione italiana testa tronco gambe unite pezzo unico mentre braccia mobili vestito bambola costituito fiocco tricolore raffigurante bandiera italiana
