oggetto,id,tipologia,titolo,descrizione
https://w3id.org/arco/resource/ArchaeologicalProperty/0900173778,0900173778,vaso multiplo,vaso multiplo,quattro vasetti fayence labbro semicircolare corpo troncoconico allarga verso basso inseriti base quadrata
https://w3id.org/arco/resource/ArchaeologicalProperty/0900173784,0900173784,calice,calice,calice corpo piede troncoconico raffigurante fiore loto semichiuso petali delineati leggero rilievo corpo calice calice presenta bocca quadrata orlo sezione semicircolare piuttosto rara produzione vascolare egiziana
https://w3id.org/arco/resource/ArchaeologicalProperty/0900173984,0900173984,oinochoe,oinochoe etruria meridionale,ampia bocca trilobata labbro distinto mediante nervatura fortemente aggettante collo tronco conico profilo concavo ampia spalla convessa ventre rastremato basso piede tronco conico profilo concavo ansa nastro sormontante verticale attacco superiore bifido desinente apofisi rotella spalla baccellatture sette ordini embricature fra due coppie solcature graffite fra spalla ventre treccia trasversale fra due solcature ventre fitti segmenti verticali zig zag due solcature base ventre raggi triplice tratto apofisi rotella rosetta ansa trattini impressi falsa cordicella disposti spina pesce
https://w3id.org/arco/resource/ArchaeologicalProperty/0900174003,0900174003,calice,calice produzione chiusina,vasca profonda parete obliqua fondo lievemente convesso piede tromba alto stelo parete fra due coppie nervature motivo cilindretto ripetuto cinque volte sinistra tre figure maschili alate corsa verso destra prima seconda uccello volo seconda terza colomba cigno segue terza cigno motivo scalia xxii
https://w3id.org/arco/resource/ArchaeologicalProperty/0900174331,0900174331,HEAD-OINOCHOE,head oinochoe produzione italia meridionale,bocca trilobata collo cilindroide profilo concavo spalla convessa corpo configurato doppia erma giovane imberbe capelli ricci incorniciano volto orecchie punta corna ariete piede tronco conico largo appoggio scanalato fondo piano ansa nastro bicostolata verticale spalla labbro desinente estremita superiore due volute laterali protome plastica satiro applicata costolatura centrale argilla camoscio dura vernice nera lucida riflessi bluastri decorazione applicata
https://w3id.org/arco/resource/ArchaeologicalProperty/0900175381,0900175381,oinochoe,oinochoe produzione chiusina,batignani tipo d bocca trilobata lungo collo profilo concavo doppio listello parte centrale distinto mediante due nervature corpo piriforme basso piede tronco conico costa liscia ansa doppio bastoncello sormontante verticale attacco superiore bifido corpo fregio delimitato superiormente listello inferiormente due listelli orizzontali costituito punzonecon pegaso centrale profilo sinistra alternato punzonecon linguetta pendula solcata parte centrale due bastoncelli ansa solcature apicate lati beccuccio due occhi incisi sotto meta collo serie archetti rovesciati corpo sopra fregio metope separate fra due linee verticali riempite alternativamente x duplice tratto fitto tratteggio zig zag verticali fregio tre volute lati linguette dettagli pegasi incisi dettagli incisi protomi femminili ariete oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900175384,0900175384,oinochoe,oinochoe produzione chiusina,batignani tipo d collo cilindroide profilo leggermente convesso distinto superiormente mediante tre listelli sormontato testa taurina apertura trilobata nuca spalla convessa delimitata triplice solcatura inferiormente superiormente ventre ovoide basso piede tronco conico costa solcata ansa nastro sormontante verticale raccordo superiore bifido desinente apofisi rotella spalla fregio costituito punzonecon protome leonina profilo sinistra fauci spalancate alternato punzonecon figura maschile afferra corna toro lungo bordi ansa motivo spiga incisi dettagli testa taurina collo rosette entro cerchi spalla incisi dettagli protomi leonine ventre incisi dettagli figura maschile toro
https://w3id.org/arco/resource/ArchaeologicalProperty/0900175387,0900175387,kyathos,kyathos produzione chiusina vulcente,alto labbro profilo obliquo distinto mediante sottile listello ansa nastro sormontante verticale montante esterno crestato parte superiore montante interno prolungantesi verso alto placchetta semicircolare vasca profonda parete convessa basso piede tromba distinto mediante duplice listello parete fregio costituito punzonecon ariete accovacciato profilo destra alternato punzone linguetta solcata parte centrale montante interno ansa potnia theron interno labbro incise due linee orizzontali esterno inciso motivo zig zag fra due linee orizzontali parete incisi dettagli arieti coppia volute lati linguette ansa dettagli potnia theron muso felini palmetta quattro volute incisi foglie rivolte verso basso incise sostituenti corpo animali
https://w3id.org/arco/resource/ArchaeologicalProperty/0900175388,0900175388,coperchio,coperchio,orlo arrotondato apertura rettangolare alloggiamento ansa vaso calotta leggermente convessa bassa presa centrale apice ingrossato distinta mediante listello calotta punzonecon motivo fitomorfo stilizzato alternato punzonecon linguetta scanalata orlo motivo zig zag delimitato due linee orizzontali calotta volute lati linguetta
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177784,0900177784,stele,stele,stele forma centinata presenta due sezioni prima defunto ramose accompagnato moglie teptu rende omaggio osiri seduto trono dietro dee iside nefti mezzo tavola d offerte accatastati cibi bevande sezione inferiore defunto moglie seduti raffigurati due volte destra sinistra ricevono offerte parte figli entrambe sezioni incise colonne testo geroglifico preghiere osiri ptah
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177817,0900177817,stele,stele,frontone triangolare contenente immagine dio anubi sormonta stele forma centinata due sezioni superiore defunta takhae tiene mano sistro atto adorare dio osiri seduto trono spalle dee iside nefti sezione inferiore raffigurato albero sicomoro affaccia dea hathor testa vacca porge defunta inginocchiata vaso esce acqua purificatrice dea tiene vassoio pane cadono alcune briciole nutrire uccello ba
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177843,0900177843,stele,stele,stele funeraria centinata incisa lastra rettangolare stretta banda delimita forma centina compare entro cartiglio prenome faraone amenemhat iii destra immagine osiri mummiforme sinistra dio upuaut sotto forma sciacallo sotto centina tre linee iscrizione centro stele raffigurato pasto funerario defunto senebi seduto elegante seggio atto odorare fiore loto destra cumulo offerte siedono genitori senebi parte inferiore stele raffigurate quattro coppie personaggi inginocchiati atto prendere possesso cumuli offerte funerarie
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177862,0900177862,stele,stele,stele samontuoser stele centinata raffigurazione defunto seduto sedile lungo bastone terminante testa mazza mano sinistra sotto sedile raffigurata cagna accovacciata davanti samontuoser cumulo offerte fra identificano vasi pani zampa bue volatile verdure sopra scena incisa iscrizione sette linee orizzontali
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177883,0900177883,stele,stele,stele funeraria forma rettangolare superficie irregolare raffigurata immagine defunta seduta sedile basso schienale zampe animale sotto sedile raffigurati oggetti personali specchio cofanetto sopra unguentario donna indossa tunica lunga fino caviglie odora fiore loto porge braccio prendere fette pane poste sopra tavola d offerta accanto trovano testa bue bacinella brocca abluzioni alto destra iscrizione geroglifica
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177910,0900177910,stele,stele,stele funeraria centinata tre sezioni centina presenta disco solare affiancato due urei sezione centrale raffigurata defunta braccia levate atto adorazione fronte immagini dee iside nefti osiri ra ultima sezione comprende tre linee d iscrizione
https://w3id.org/arco/resource/ArchaeologicalProperty/0900177914,0900177914,stele,stele,stele funeraria stele centinata divisa tre sezioni centina raffigurato disco solare alato due urei pendenti sopra scarabeo stringe due dischi solari lati basso composizione simmetrica contrapposta occhio ugiat sopra dio anubi accovacciato sotto due bande decorative separano sezione successiva raffigurate due scene simmetriche contrapposte prima dio ra ieracocefalo siede trono barca tenendo mano scettri uas heqa flagello fronte dio defunta inginocchiata braccia sollevate atto adorazione davanti donna raffigurato supporto pane sormontato fiore loto ultima sezione dipinta iscrizione geroglifica quattro linee orizzontali
https://w3id.org/arco/resource/ArchaeologicalProperty/0900180471,0900180471,kyathos,kyathos produzione chiusina,vasca profonda parete obliqua distinta fondo mediante risega decorata grosse punte diamante piede tromba ansa nastro sormontante montante esterno decorato punte diamante culmine verticale decorazione cilindretto parete decorazione limitata solcature costituita motivo ripetuto cinque volte figura maschile nuda gradiente sinistra fra due chimere corpo equino trattenute redini fra figure elementi fitomorfi stilizzati graffiti montante esterno ansa
https://w3id.org/arco/resource/ArchaeologicalProperty/0900180547,0900180547,anfora,anfora fabbrica ceretana gruppo anforoni squamati,labbro echiniforme distinto interno labbro sagomatura gradino collo cilindroide profilo concavo distinto spalla lievemente convessa distinta ventre ovoide fortemente rastremato basso piede tromba anse bastoncello verticali argilla beige decorazione vernice nera graffita sovraddipinture bianco paonazzo decorazione vernice nera interamente verniciati labbro collo piede ansa spalla sommita ventre tre zone distinte fasce alto prima eb pantera bicorpore seconda ambo lati due stambecchi pascenti verso destra due pantere affrontate fra figure rosette punti base ventre tre larghe fasce decorazione graffita base collo piede serie linguette pendule fasce fra zone figurate treccia doppia banda prima terza base ventre rispettivamente tre quattro ordini squame sovrapposte dettagli anatomici figure animali decorazione oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900181730,0900181730,olpe tipo ramage9e- rasmussen i,olpe tipo ramagee rasmussen produzione vulcente,tipo ramagee rasmussen bucchero nero labbro aggettante collo cilindroide profilo concavo base collo nervatura corpo ovoide piede anello ansa nastro verticale attacco superiore bifido corpo ventaglietti aperti disposti orizzontalmente impressi ansa cinque serie tre ventaglietti semiaperti disposti verticalmente incisi centro corpo sette linee parallele base serie raggi duplice tratto
https://w3id.org/arco/resource/ArchaeologicalProperty/0900181739,0900181739,oinochoe,oinochoe produzione chiusina,ampia bocca trilobata beccuccio versamento fornito diaframma forato fra bocca collo nervatura collo tronco conico profilo concavo base collo nervatura ampia spalla convessa distinta ventre ovoide rastremato basso piede tromba ansa nastro sormontante verticale attacco superiore bifido desinente lateralmente apofisi rotella bucchero nero spalla baccellature pendule delimitate inferiormente zig zag
https://w3id.org/arco/resource/ArchaeologicalProperty/0900200607,0900200607,kyathos,kyathos,labbro obliquo diritto distinto vasca poco profonda parete lievemente convessa distinta fondo lievemente convesso piede tromba ansa nastro fortemente sormontante verticale lungo dorso ansa fra due coppie solcature fascia figurata limitata superiormente inferiormente serie palmette centro fascia tre quadrupediverso destra ottenuti punzone ripetuto tre volte
https://w3id.org/arco/resource/ArchaeologicalProperty/0900200618,0900200618,olpe,olpe pittore olpai firenze,labbro fortemente aggettante collo tronco cono rovesciato distinto mediante nervatura base corpo piriforme piede anello ansa triplice bastoncello verticale attacco superiore bifido desinente lati due apofisi rotella argilla giallastra decorazione vernice nera graffita sovraddipinture bianco paonazzo decorazione vernice nera interamente verniciati labbro collo costa esterna piede dorso ansa apofisi rotella corpo decorazione distribuita quattro fasce figurate distinte fasce alto prima fascia sinistra leone verso destra fra due stambecchi affrontati cigno verso sinistra seconda toro gradiente sinistra cervo pascente destra fra due pantere affrontate anatra verso destra stambecco leone gradienti destra terza sinistra ariete gradiente sinistra fra due leoni gradienti destra cinghiale gradiente destra leone gradiente sinistra stambecco gradiente destra leone oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900200621,0900200621,lekythos,lekythos scuola pittore gorgone gruppo deianira,labbro echiniforme collo cilindroide distinto centro collo nervatura spalla convessa distinta ventre ovoide piede anello costa obliqua ansa nastro insellatura centrale longitudinale verticale argilla arancio decorazione vernice nera graffita decorazione interamente verniciati labbro collo base ventre tranne filetto piede dorso ansa spalla decorazione distribuita due fasce distinte filetti alto prima serie baccellature pendule seconda doppia serie foglie olivo unite linea ondulata ventre figura femminile gradiente destra retrospiciente indossante chitone himation fra leone pantera accovacciati affrontati lati figura femminile due bocci loto fra figure riempitivi macchia croce centrale dettagli graffiti
https://w3id.org/arco/resource/ArchaeologicalProperty/0900200644,0900200644,DINOS,dinos maestranze ioniche gruppo dinoi campana ribbon painter,labbro anello piatto distinto corpo globulare rastremato basso fondo convesso argilla beige rosato decorazione v n graffita sovraddipinture paonazzo decorazione v n fondo interamente verniciato piano labbro parte inferiore corpo serie raggi corpo decorazione distribuita tre fasce distinte filetti alto prima fascia limitata superiormente fascia serie baccellature pendule seconda undici danzatori nudi alternativamente verso d verso s terza fiori bocci loto dettagli graffiti decorazione sovraddipinta ritocchi baccellature bocci loto
https://w3id.org/arco/resource/ArchaeologicalProperty/0900200645,0900200645,DINOS SU HOLMOS,dinos holmos,labbro anello piatto basso collo tronco cono rovesciato distinto corpo globulare fondo convesso holmos piatto profilo teso distinto nervatura base stelo sagomato costituito elemento tronco conico sormontante elemento cilindrico sommita stelo modanatura toro limitata superiormente anello plastico inferiormente nervatura base modanatura toro fra due anelli plastici base tromba alta costa obliqua sagomata doppia nervatura argilla arancio decorazione v n graffita sovraddipinture paonazzo decorazione vernice nera interamente verniciati collo parte inferiore fondo dinos holmos piano labbro centro corpo doppia serie foglie d edera sommita corpo decorazione distribuita tre fasce distinte filetti alto prima fascia serie baccellature pendule seconda serie bocci loto capovolti terza serie animali comprendente sinistra due sirene oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900200657,0900200657,hydria,hydria fabbrica vulcente pittore micali,labbro tesa orizzontale fortemente aggettante orlo ingrossato distinto collo cilindrico profilo concavo distinto ampia spalla lievemente convessa distinta ventre ovoide fortemente rastremato basso piede tromba anse laterali bastoncello orizzontali spalla ansa posteriore triplice bastoncello verticale orlo spalla attacco superiore bifido desinente lateralmente due apofisi rotella decorazione vernice nera interamente verniciati parte posteriore vaso tranne labbro costa esterna piede anse apofisi rotella piano labbro base collo fra due serie punti fra due filetti fitta serie bocci loto intrecciati orlo sommita ventre fra due serie punti comprese fra due filetti scacchiera sommita collo palmette alternate bocci loto capovolti centro quattro figure maschili prima retrospiciente gradienti s indossanti chitone himation fra oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900203667,0900203667,bronzetto,osiri,bronzetto raffigura dio osiri stante mummiforme corona atef testa mani stringe flagello scettro heqa centro spalle indicato pendaglio dorsale sotto base forma trapezoidale imposta tenone superficie anteriore base reca iscrizione incisa
https://w3id.org/arco/resource/ArchaeologicalProperty/0900203740,0900203740,busto,busto,busto statua raffigurante funzionario persiano personaggio porta testa cuffia lascia scoperte orecchie indossa camicia due scollature triangolare rotonda collo funzionario porta collare tipo persiano protomi leone rilievo estremita busto addossato pilastro dorsale terminante forma trapezoidale inizio due colonne geroglifici incisi
https://w3id.org/arco/resource/ArchaeologicalProperty/0900203744,0900203744,bassorilievo,dea maat,frammento rilievo parietale conserva parte superiore immagine dea maat parrucca tripartita ampio collare usekh bracciali tunica sorretta bretelle testa emblema piuma simbolo verita giustizia
https://w3id.org/arco/resource/ArchaeologicalProperty/0900203745,0900203745,Specchio con custodia,specchio custodia,specchio disco bronzo dorato forma leggermente schiacciata manico legno forma colonna papiriforme parte superiore due prolungamenti laterali decorata due chiodi legno lamina d oro specchio conserva custodia legno imbottitura stoffa corrispondenza disco coperchio originariamente doveva essere fissato perni custodia modo scorrere lateralmente
https://w3id.org/arco/resource/ArchaeologicalProperty/0900205135,0900205135,ANFORA NOLANA,anfora nolana pittore epimede,orlo obliquo appiattito superiormente collo cilindrico profilo concavo corpo piriforme piede disco anse bastoncello verticale impostate spalla argilla arancio particolari vernice diluita vernice nera lucente tecnica f r sotto scene figurate motivo spina pesce giovanecon petaso clamide fermati attorno collo corre verso d braccia tese inseguendo giovane fuga vestita chitone tunica b fanciulla chitone himation fuga verso d retrospiciente
https://w3id.org/arco/resource/ArchaeologicalProperty/0900205137,0900205137,KALPIS,kalpis gruppo polignoto,orlo estroflesso tesa orizzontale estremita scanalata appiattita superiormente alto collo cilindrico profilo concavo corpo ovoide spalla molto pronunciata piede esternamente sagomato due anse orizzontali bastoncello ripiegato spalla ansa bastoncello verticale argilla arancio vernice nera lucente tecnica f r orlo ovoli base collo ovoli kyma lesbico sotto scena figurata registro superiore kyma lesbico sotto scena figurata registro inferiore meandro interrotto riquadri scacchiera attacco anse orizzontali inferiore ansa verticale ovoli attacchi anse orizzontali palmetta registro superiore centro fanciulla chitonisco elmo lancia scudo danza piattaforma flautista chitone himation fanciulla prospetto nuda elmo lancia scudo seguita donna chitone himation lira s assistono scena sinistra oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900206547,0900206547,biconico,biconico,labbro estroflesso collo troncoconico corpo troncoconico fondo piano anse bastoncello orizzontali impasto bruno decorazione impressa incisa decorazione collo alto motivi zig zag cuppelle vertici serie cuppelle motivi zig zag campiti svastiche ventre serie cuppelle meandri continui fra linee orizzontali
https://w3id.org/arco/resource/ArchaeologicalProperty/0900206548,0900206548,ciotola,ciotola,vasca emisferica labbro rientrante arrotondato fondo piano ansa bastoncello orizzontale apofisi coniche lati impasto bruno decorazione impressa incisa decorazione vasca metope costituite croce gammata ramificata cornice campita motivo zig zag impressioni concentriche vertici
https://w3id.org/arco/resource/ArchaeologicalProperty/0900206549,0900206549,tazza,tazza etruria meridionale,tazza carenata biansata labbro estroflesso collo troncoconico spalla profilo convesso costolata impasto bruno decorazione rilievo applicata borchiette bronzo centro apofisi conica sormontata archetti ventre profilo convesso fondo piano anse sormontanti doppio bastoncello incrociato culmine verticali nervature verticali alternate file borchiette
https://w3id.org/arco/resource/ArchaeologicalProperty/0900206598,0900206598,ANFORETTA,anforetta,labbro estroflesso collo cilindroide distinto corpo globulare appiattito quattro apofisi coniche poste distanza regolare parte piu espansa piede disco anse nastro verticali impasto nero chiazze brune decorazione impressa decorazione base collo triplice linea cordicella parzialmente interrotta mediante stampigliature cerchi concentrici corrispondenza anse corpo losanghe irregolari cordicella stampigliatura cerchi concentrici sotto angoli inferiori anse profilate mediante duplice triplice linea cordicella base montante esterno due stampigliature cerchi concentrici
https://w3id.org/arco/resource/ArchaeologicalProperty/0900206599,0900206599,kantharos,kantharos,corpo biconico labbro estroflesso collo profilo leggermente concavo piede tronco conico distinto anse bastoncello verticali apofisi coniche corrispondenza attacchi superiori impasto nerastro chiazze brune decorazione impressa decorazione parte centrale corpo fascia delimitata linee falsa cordicella suddivisa tre parti cuppelle lati apofisi sormontate archetto falsa cordicella centro
https://w3id.org/arco/resource/ArchaeologicalProperty/0900207295,0900207295,bronzetto,iside allatta horo,bronzetto raffigura dea iside seduta atto allattare figlio horo seduto ginocchia testa dea porta diadema corna bovine disco solare fronte rilievo ureo piccolo horo porta lato destro testa treccia simbolo fanciullezza fronte ureo piedi poggiano base forma trapezoidale cava centro tenone
https://w3id.org/arco/resource/ArchaeologicalProperty/0900207388,0900207388,bronzetto,nefertum,statuetta raffigurante dio nefertum indossa shendyt porta capo diadema costituito due piume poste fiore loto aperto ricadono lateralmente due menat dio indossa parrucca tripartita ureo posizione frontale eretta barba intrecciata tiene gamba sinistra avanzata stringe mano sinistra benda mentre destra piegata petto impugna spada ricurva sormontata immagine identificabile disco solare ureo statuetta presenta posteriormente anello sospensione segnato scanalatura longitudinale poggia base parallelepipeda cava sotto presenti corrispondenza piedi due tenoni
https://w3id.org/arco/resource/ArchaeologicalProperty/0900207408,0900207408,bronzetto,imhotep,bronzetto raffigura architetto imhotep seduto mani appoggiate cosce tenere aperto papiro ora perduto indossa calotta liscia collare usekh cinque fili lunga gonna piega centrale tratti volto modellati occhi presentano incrostatura d oro corrispondenza cornee piedi personaggio poggiano base forma approssimativamente trapezoidale cava sotto imposta tenone
https://w3id.org/arco/resource/ArchaeologicalProperty/0900245330,0900245330,hydria,hydria pittore louvre f,labbro espanso orlo pendente piede echino ansa verticale terminante due appendici attacco superiore corrispondenza orlo tre protuberanze simili ribattini argilla arancio vernice nera lucida decorazione f n particolari graffiti rosso bianco colori aggiunti interno collo verniciato irregolarmente ansa verticale risparmiati superficie d appoggio interno piede fondo esterno nonche interno anse spalla alto linguette lati pannello basso coppia linee due linee cornice lati campo principale separato predella mediante meandro interrotto fra linee orizzontali sopra piede raggi spalla combattimento due coppie guerrieri duellantiarmati lancia scudo circolare elmo oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900245335,0900245335,kyathos,kyathos,argilla camoscio vernice nera tendente bruno verdastro tecnica f n particolari incisi sovradipinti rosso bianco decorazione plastica ottenuta stampo applicata verniciati interno ansa reca protuberanza pigna sommita nervatura longitudinale terminante palmetta attacco superiore verniciati parte inferiore corpo piede guerriero due leoni affrontati lato opposto ansa guerriero imberbe avanzante verso s fra due occhioni sopracciglia indossa corto chitone armato spada scudo mostrato taglioe schinieri lati ansa leoni antitetici zampe anteriori sollevata sfondo tralci
https://w3id.org/arco/resource/ArchaeologicalProperty/0900245491,0900245491,kylix tipo b,kylix tipo b pittore lyandros produzione attica figure rosse,aphrodite eroti decorazione fondo bianco scena palestra yandr os b scena palestra
https://w3id.org/arco/resource/ArchaeologicalProperty/0900245619,0900245619,OINOCHOE(CHOUS),oinochoe pittore niobidi,tipo chous bocca trilobata corpo globulare fondo piatto piede echino rovesciato ansa nastro verticale sezione triangolare argilla arancio beige vernice nera lucente omogenea tecnica f r linea fascia contorno rilievo orlo capelli risparmiato tracce disegno preparatorio particolari vernice diluita decorazione accessoria estremita ansa palmette cornice scena metopale sopra duplici palmette oblique sotto meandro lati linea risparmiata fondo esterno risparmiato graffito decorazione figurata menade inseguita satiro menade chitone prospetto fuga verso d retrospiciente stephane d edera capelli thirsos d kantharos s seguita satiro tenia ramo d edera capelli nebris gettata braccio s dettagli vernice diluita nera riccioli pube satiro
https://w3id.org/arco/resource/ArchaeologicalProperty/0900245622,0900245622,kylix,kylix pittore euaion,tipo argilla arancio vernice nera lucente tecnica f r linea fascia contorno rilievo orlo capelli risparmiato particolari vernice diluita decorazione accessoria cornice meandro interrotto riquadri crociati est zona anse motivo floreale composto piccola palmetta centrale due laterali grandi girali volute sotto scene figurate meandro cornice fondo esterno risparmiato larga fascia decorazione figurata b symposion figura virile barbata distesa kline profilo s torso nudo himation avvolto intorno vita tenia capelli phiale s braccio teso verso efebo nudo tenia capelli lira d kline cuscini parti superiori gambe anteriori desinenti volute sotto kline trapeza fondo cista vimini b due klinai distesi coppia figura virile giovane giovane s uomo d phiale mano s klinai coppiere prospetto tenia oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900245625,0900245625,cratere,cratere pittore firenze,orlo fascia obliqua collo cilindrico distinto corpo ovoidale piede tronco conico profilo curvilineo doppio scalino listello fondo piede doppie anse bastoncello verticali targhette orlo spalla argilla arancio vivo vernice nera lucente tecnica f r tratti linea fascia contorno rilievo orlo capelli risparmiato particolari vernice diluita sovradipintura paonazzo decorazione accessoria orlo fascia risparmiata teoria leoni cinghiali affrontati figure nere collo entro fascia risparmiata foglie lanceolate verso basso cornice metopale sopra baccellature linea base risparmiata lati doppia fascia d edera stilizzata fondo esterno risparmiato decorazione figurata centauromachia nozze piritoo teseo ignudo prospetto colpisce pugno s centauro armato pithos donna lapita giacente terra mano d alzata peiritoo ignudo profilo verso s oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246182,0900246182,olpe,olpe,labbro profilo convesso piede toro ansa nastro costolatura longitudinale appendici laterali attacco inferiore interno imboccatura collo verniciati superiore margine piede nonche ansa lato opposto ansa labbro motivo scacchiera corrispondenza collo tralcio d edera fra linee orizzontali segue corpo pannello incorniciato alto due file sfalsate punti collegate zig zag lati linea linea orizzontale serve appoggio figure dioniso kline figura femminile menade dioniso adagiato verso s kline siede figura femminile piedi appoggiati sopra sgabello regge corona menade muove verso d volgendosi indietro agitando castagnette dio mantello lascia scoperto parte busto ghirlanda fra capelli personaggi femminili vestono chitone mantello oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246193,0900246193,anfora,anfora gruppo sirene occhio,anfora collo distinto labbro echino collo distinto mediante risega anello plastico anello plastico fra corpo piede toro anse trifide argilla arancio vernice nera decorazione f n particolari graffiti rosso bianco colori accessori interno collo imboccatura verniciati tranne sommita labbro verniciati superiore piede margine esterno nonche dorso anse collo ambo lati catena palmette fiori loto accoppiati contrapposti spalla linguette divise linee rilievo sotto anse sistema quattro palmette tre boccioli loto parte inferiore corpo tre registri orizzontali comprendenti alto meandro semplice boccioli uniti archetti raggi personaggio orientale seduto guerrieri arciere fra due opliti rivolti d quali retrospiciente uomo seduto okladias piede davanti arciere guerrieri portano oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246198,0900246198,anfora,anfora etruria pittore antimenes,anfora collo distinto labbro echino anello plastico base collo collarino nastro fra corpo piede toro anse trifide argilla arancio vernice nero bruno virata verdognolo soprattutto lato decorazione f n particolari graffiti rosso bianco colori accessori sommita labbro risparmiata verniciati interno imboccatura collo superiore margine piede nonche dorso anse collo ambo lati catena palmette fiori loto accoppiati opposti spalla linguette divise linee rilievo sotto ogni ansa ornato vegetale composto quattro palmette tre boccioli dischiusi punto centro sotto zona figurata tre registri delimitati linee orizzontali contenenti alto meandro semplice elementi verso s boccioli alternativamente chiusi aperti collegati archetti fila raggi giudizio paride paride barbato chitone oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246199,0900246199,anfora,anfora gruppo leagros vicina pittore acheloo,anfora collo distinto labbro echino anello plastico base collo collarino nastro fra corpo piede anse trifide argilla arancio vernice nera lucida sfumature verde bruno decorazione f n particolari graffiti rosso bianco colori accessori labbro interno collo verniciati eccetto sommita imboccatura verniciati superiore margine piede nonche dorso anse collo fra linee orizzontali ambo lati catena fiori loto palmette accoppiati contrapposti sotto ogni ansa sistema quattro palmette tre boccioli dischiusi centro crocetta parte inferiore corpo due registri compresi fra linee orizzontali contenenti boccioli collegati archetti punti interstizi fila raggi apollo artemide seduti sotto palma divinita siedono verso d sedile squadrato portano ghirlanda fra capelli artemide riconoscibile faretra oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246203,0900246203,coppa,coppa maniera pittore haimon,coppa mastoide biansata argilla rosa arancio vernice nera riflessi metallici decorazione f n verniciati interno meta inferiore vasca esterno eccetto striscia riservata colore argilla risparmiato interno anse b dioniso personaggio lira figura femminile dio centro avanza verso d reggendo tralci foglie puntiformi corno potoriotutti personaggi indossano chitone mantello collaterali capelli raccolti krobylos sotto ogni ansa foglia d edera
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246204,0900246204,anfora,anfora pittore acheloo,anfora punta collo distinto labbro convesso anello plastico base collo piede tronco conico anse bastoncello sezione ovale argilla rosa arancio vernice nera densita variabile rossiccia ove diluita decorazione f n particolari graffiti sovradipinti rosso bianco labbro verniciato piede anse risparmiata base collo interno collo ambo lati fra linee orizzontali catena fiori loto palmette accoppiati opposti scene figurate corpo inserite pannelli incorniciati superiormente linguette divise linee lati linea basso boccioli collegati archetti punti interstizi base ogni ansa spazio risparmiato inserita palmetta capovolta eracle cercopi s eracle stante d leonte stretta cintura faretra arco appeso fianco s protende d clava abbassata sorregge s palo appoggiato spalla oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246211,0900246211,kantharos,kantharos pittore bareiss,anello plastico sommita stelo anse nastro leggermente insellate argilla arancio vernice nera tendente grigio anse particolari graffiti rosso bianco colori accessori interno verniciato anse piede salvo margine lato inferiore ornato tre linee concentriche sotto orlo esterno ambo lati linea orizzontale altra linea serve base figure parte inferiore bacino due fregi separati linea contenenti rispettivamente boccioli collegati archetti fila linguette carro verso d auriga imberbe lungo chitone stretto vita cintura scudo beotico fissato dorso stringe redini frusta accanto cavalliun personaggio barbato chitone himation figura femminile peplo affrontati nonche uomo barbato stante d capo rivolto indietro dietro carro giovane oss
https://w3id.org/arco/resource/ArchaeologicalProperty/0900246212,0900246212,coppa,coppa firmata nikosthenes fabbricante,coppa tipo occhioni argilla arancio vernice nera lucida sfumature verdognole anse decorazione f n particolari graffiti sovradipinti rosso bianco interno verniciato salvo medaglione contenente due cerchi punto centrale striscetta sotto orlo linea sotto orlo esterno fascia risparmiata base bacino risparmiati margine piede superficie d appoggio nonche interno anse fra occhioni eseguiti contorno cerbiatto assalito due pantere b cerbiatto assalito due leoni cerbiatto rivolto d assalito pantera femmina balzata dorso mentre maschio aggrappa ventre fiere azzannano vittima base collo b cerbiatto rivolto d retrospiciente assalito due leoni ergono zampe posteriori sotto anse attacchi quali sprigiona verso basso tralcio d edera uccello volo verso d probabilmente aquila
